Id_aktywacji;Data_aktywacji;FK_Wizyta;FK_Promocja
52831;2024-05-31 08:45:19;175931;10
52832;2024-04-11 03:36:38;175932;6
52833;2024-01-01 13:02:29;175934;19
52834;2024-02-10 13:27:11;175939;19
52835;2024-04-04 08:58:11;175940;3
52836;2024-06-22 00:42:13;175946;7
52837;2024-05-25 18:25:15;175952;12
52838;2024-05-21 13:15:22;175956;19
52839;2024-05-25 19:08:35;175957;16
52840;2024-03-21 13:29:04;175958;10
52841;2024-03-28 09:53:33;175964;11
52842;2024-05-16 19:37:24;175971;5
52843;2024-06-16 08:18:11;175973;4
52844;2024-05-16 20:59:45;175974;2
52845;2024-02-01 17:25:25;175978;7
52846;2024-01-15 16:49:26;175979;9
52847;2024-04-30 19:30:09;175980;8
52848;2024-03-11 06:28:48;175982;8
52849;2024-01-15 21:26:59;175984;15
52850;2024-04-17 11:41:11;175986;20
52851;2024-04-03 13:42:05;175993;10
52852;2024-05-14 12:47:05;175995;18
52853;2024-01-08 15:28:47;175996;7
52854;2024-04-09 18:08:27;175997;6
52855;2024-03-05 19:45:03;176001;7
52856;2024-02-04 05:07:10;176002;6
52857;2024-01-09 03:37:33;176004;3
52858;2024-04-26 20:21:13;176006;10
52859;2024-04-14 11:43:19;176008;11
52860;2024-01-15 08:12:51;176010;15
52861;2024-05-04 07:58:32;176013;14
52862;2024-03-24 00:11:03;176017;1
52863;2024-05-31 18:32:13;176019;4
52864;2024-05-13 10:23:51;176021;9
52865;2024-03-06 23:25:31;176024;13
52866;2024-02-25 16:27:56;176025;12
52867;2024-02-15 04:59:27;176026;11
52868;2024-01-24 09:28:28;176030;19
52869;2024-05-02 11:54:05;176031;18
52870;2024-05-14 01:07:23;176032;16
52871;2024-06-12 01:52:01;176033;7
52872;2024-02-10 22:06:45;176035;17
52873;2024-04-23 21:23:21;176036;1
52874;2024-01-15 12:04:41;176045;18
52875;2024-01-25 00:27:43;176047;4
52876;2024-05-28 12:03:50;176050;9
52877;2024-04-22 13:41:20;176053;20
52878;2024-02-18 15:30:11;176073;16
52879;2024-01-16 11:03:15;176074;20
52880;2024-01-26 01:07:28;176075;18
52881;2024-06-21 13:00:38;176076;1
52882;2024-01-13 19:43:12;176079;17
52883;2024-06-04 01:23:45;176084;4
52884;2024-04-22 23:27:13;176085;1
52885;2024-04-12 14:48:50;176086;4
52886;2024-04-26 08:38:47;176089;2
52887;2024-06-09 14:12:11;176092;12
52888;2024-03-18 13:24:03;176093;19
52889;2024-06-11 12:06:58;176095;6
52890;2024-02-20 22:39:12;176097;15
52891;2024-04-01 19:16:26;176099;18
52892;2024-02-27 09:49:48;176102;8
52893;2024-02-25 21:25:44;176103;1
52894;2024-05-07 17:30:10;176115;11
52895;2024-04-22 08:44:41;176116;18
52896;2024-03-11 04:21:37;176117;9
52897;2024-06-15 08:26:39;176119;5
52898;2024-01-08 18:44:06;176121;14
52899;2024-03-10 06:38:13;176124;17
52900;2024-04-20 12:14:05;176126;6
52901;2024-02-25 23:58:03;176133;19
52902;2024-04-08 17:18:03;176134;10
52903;2024-04-26 08:59:51;176137;4
52904;2024-06-27 13:04:00;176145;8
52905;2024-01-27 09:49:01;176146;17
52906;2024-05-10 19:49:14;176149;19
52907;2024-04-11 09:36:27;176154;3
52908;2024-01-21 03:42:59;176155;16
52909;2024-05-26 02:56:55;176168;1
52910;2024-01-30 23:02:15;176169;12
52911;2024-01-17 20:47:08;176171;12
52912;2024-01-28 13:41:45;176175;2
52913;2024-01-27 18:17:07;176176;19
52914;2024-04-13 05:11:19;176181;9
52915;2024-06-22 12:35:44;176183;6
52916;2024-01-08 17:26:51;176189;5
52917;2024-05-23 01:38:46;176190;9
52918;2024-03-05 21:15:19;176193;2
52919;2024-05-10 22:26:41;176198;7
52920;2024-01-24 09:48:02;176200;1
52921;2024-02-05 03:32:16;176205;7
52922;2024-04-22 03:07:12;176210;6
52923;2024-02-22 14:18:15;176211;7
52924;2024-03-19 20:23:39;176213;8
52925;2024-05-03 01:54:54;176217;9
52926;2024-01-24 23:49:57;176221;8
52927;2024-06-24 23:07:07;176223;13
52928;2024-05-09 11:33:38;176228;9
52929;2024-04-20 12:03:42;176229;2
52930;2024-04-01 15:33:40;176230;13
52931;2024-02-01 01:32:07;176232;7
52932;2024-01-27 05:28:36;176236;4
52933;2024-03-31 02:41:51;176239;3
52934;2024-05-25 19:56:40;176240;19
52935;2024-04-19 00:09:10;176247;10
52936;2024-01-20 21:40:10;176250;4
52937;2024-01-23 03:25:32;176258;8
52938;2024-06-12 20:56:28;176263;15
52939;2024-03-12 20:49:15;176267;10
52940;2024-04-11 15:18:55;176268;4
52941;2024-03-27 02:27:44;176270;11
52942;2024-02-25 11:03:57;176271;2
52943;2024-04-18 05:19:21;176272;11
52944;2024-06-22 05:07:30;176273;19
52945;2024-05-19 07:08:42;176275;6
52946;2024-04-10 15:04:14;176276;16
52947;2024-05-27 08:53:20;176277;18
52948;2024-05-30 22:07:13;176281;5
52949;2024-05-17 04:58:25;176285;9
52950;2024-06-19 00:50:24;176287;17
52951;2024-03-27 09:26:30;176289;3
52952;2024-04-30 19:05:43;176300;16
52953;2024-04-26 11:41:13;176301;3
52954;2024-04-12 18:04:31;176305;1
52955;2024-01-17 07:19:21;176306;1
52956;2024-01-12 02:53:55;176308;17
52957;2024-01-16 07:33:40;176309;1
52958;2024-06-01 11:40:10;176310;6
52959;2024-01-05 06:59:18;176312;14
52960;2024-05-27 14:15:14;176314;14
52961;2024-03-21 15:08:24;176324;9
52962;2024-02-15 21:07:25;176326;19
52963;2024-06-06 15:47:15;176330;9
52964;2024-02-20 11:23:04;176331;18
52965;2024-02-11 13:22:24;176338;3
52966;2024-03-20 06:17:30;176339;20
52967;2024-04-12 13:24:18;176342;20
52968;2024-02-20 06:26:09;176343;4
52969;2024-03-22 01:51:22;176354;4
52970;2024-03-28 23:55:48;176360;18
52971;2024-03-09 23:15:18;176361;19
52972;2024-02-28 17:41:42;176366;1
52973;2024-03-05 03:48:36;176368;8
52974;2024-02-16 00:12:37;176369;18
52975;2024-04-14 07:19:08;176370;11
52976;2024-03-28 09:42:29;176374;10
52977;2024-05-21 19:02:34;176383;7
52978;2024-04-13 20:02:52;176384;3
52979;2024-01-12 15:46:53;176389;13
52980;2024-03-30 12:30:31;176391;16
52981;2024-02-15 08:20:39;176394;17
52982;2024-01-22 10:00:06;176395;16
52983;2024-05-11 08:52:33;176397;12
52984;2024-06-24 18:17:23;176400;11
52985;2024-01-28 06:45:11;176406;11
52986;2024-02-25 22:01:30;176408;1
52987;2024-03-18 23:35:34;176412;12
52988;2024-02-17 20:58:39;176414;10
52989;2024-04-10 03:07:11;176415;18
52990;2024-01-27 16:28:50;176416;8
52991;2024-03-24 16:57:07;176422;16
52992;2024-04-29 12:12:03;176423;13
52993;2024-03-23 05:44:19;176430;7
52994;2024-03-18 16:09:11;176433;2
52995;2024-03-15 02:22:00;176435;12
52996;2024-05-21 14:22:40;176439;4
52997;2024-05-09 09:58:18;176441;16
52998;2024-03-15 12:51:20;176442;7
52999;2024-05-11 08:12:18;176443;20
53000;2024-05-03 13:48:32;176445;8
53001;2024-02-09 06:07:57;176447;20
53002;2024-05-12 04:19:10;176449;16
53003;2024-03-14 16:45:23;176450;13
53004;2024-03-21 18:30:39;176452;18
53005;2024-03-14 10:33:57;176458;11
53006;2024-01-27 23:36:37;176459;16
53007;2024-06-04 14:51:38;176470;2
53008;2024-06-11 08:41:03;176472;17
53009;2024-02-21 16:04:26;176477;7
53010;2024-01-30 04:44:25;176478;15
53011;2024-04-15 03:00:16;176479;13
53012;2024-03-11 11:14:22;176481;7
53013;2024-05-14 21:16:07;176482;10
53014;2024-06-15 21:46:34;176483;5
53015;2024-02-18 05:30:23;176484;7
53016;2024-03-03 17:50:48;176486;3
53017;2024-01-08 18:27:33;176488;11
53018;2024-04-26 11:25:34;176490;14
53019;2024-01-16 18:34:10;176495;13
53020;2024-02-16 09:36:11;176498;6
53021;2024-06-18 05:34:12;176509;6
53022;2024-03-29 00:56:34;176511;15
53023;2024-02-28 01:55:58;176512;17
53024;2024-03-13 03:09:21;176518;2
53025;2024-05-07 05:28:56;176521;2
53026;2024-02-11 12:06:36;176525;14
53027;2024-03-24 19:06:35;176526;1
53028;2024-01-02 00:22:18;176533;19
53029;2024-01-06 01:26:51;176534;20
53030;2024-01-27 05:32:50;176542;19
53031;2024-04-12 00:10:57;176545;18
53032;2024-05-23 07:06:28;176549;15
53033;2024-01-24 17:38:21;176566;16
53034;2024-03-20 11:48:25;176572;5
53035;2024-05-27 02:05:19;176574;2
53036;2024-01-28 09:13:24;176579;7
53037;2024-02-05 17:32:10;176589;20
53038;2024-06-27 07:02:20;176591;10
53039;2024-03-23 07:33:19;176600;14
53040;2024-02-14 15:20:34;176601;2
53041;2024-06-08 13:51:21;176607;2
53042;2024-01-13 08:40:51;176609;15
53043;2024-04-19 19:16:40;176617;8
53044;2024-03-28 23:47:56;176618;11
53045;2024-02-10 10:21:30;176619;11
53046;2024-02-23 11:11:53;176621;2
53047;2024-06-12 11:15:14;176623;17
53048;2024-06-12 18:18:54;176631;8
53049;2024-01-04 04:20:17;176632;16
53050;2024-02-03 05:02:37;176634;5
53051;2024-06-16 18:57:04;176635;11
53052;2024-05-24 15:06:23;176636;12
53053;2024-01-29 07:27:16;176641;4
53054;2024-06-23 22:45:48;176642;1
53055;2024-02-07 14:51:42;176647;2
53056;2024-02-29 15:37:53;176651;20
53057;2024-06-01 12:22:27;176652;1
53058;2024-01-11 03:47:01;176655;14
53059;2024-02-02 03:31:43;176656;6
53060;2024-05-06 13:27:29;176658;19
53061;2024-06-09 14:51:56;176660;11
53062;2024-01-20 16:31:08;176662;1
53063;2024-02-01 16:08:09;176663;5
53064;2024-01-28 21:16:39;176670;11
53065;2024-04-25 17:51:17;176671;19
53066;2024-01-05 01:17:15;176675;20
53067;2024-03-09 05:39:00;176679;19
53068;2024-03-08 16:38:37;176682;20
53069;2024-01-20 02:04:42;176683;17
53070;2024-06-29 16:53:44;176684;12
53071;2024-05-17 15:21:41;176694;1
53072;2024-02-15 07:37:48;176697;12
53073;2024-03-31 01:00:04;176698;10
53074;2024-01-23 23:01:42;176700;5
53075;2024-04-26 15:29:29;176701;15
53076;2024-03-28 03:46:09;176702;2
53077;2024-03-02 14:25:42;176704;17
53078;2024-05-26 06:35:53;176707;18
53079;2024-03-26 13:10:20;176714;10
53080;2024-04-26 00:59:36;176719;5
53081;2024-06-17 10:15:16;176720;17
53082;2024-03-07 09:41:35;176721;4
53083;2024-01-25 18:15:42;176723;10
53084;2024-06-12 03:19:39;176727;15
53085;2024-03-28 17:29:02;176740;20
53086;2024-04-22 05:40:18;176743;13
53087;2024-03-20 02:27:53;176744;16
53088;2024-05-17 14:06:54;176747;12
53089;2024-06-27 13:29:31;176748;12
53090;2024-02-10 11:42:49;176750;20
53091;2024-05-08 00:18:48;176751;19
53092;2024-03-01 22:06:10;176755;5
53093;2024-06-24 07:42:15;176765;3
53094;2024-05-27 18:54:42;176773;19
53095;2024-02-13 10:47:34;176777;1
53096;2024-04-08 16:17:35;176778;14
53097;2024-04-03 00:14:37;176779;12
53098;2024-06-13 09:22:12;176781;16
53099;2024-05-15 12:09:26;176787;1
53100;2024-02-09 17:06:37;176788;18
53101;2024-03-14 16:14:44;176790;18
53102;2024-06-15 13:59:06;176791;8
53103;2024-01-31 03:02:50;176794;6
53104;2024-02-21 00:03:48;176795;12
53105;2024-02-26 19:34:31;176798;1
53106;2024-01-09 08:52:33;176802;10
53107;2024-04-20 15:57:54;176804;12
53108;2024-02-16 09:36:53;176815;18
53109;2024-04-04 14:16:15;176818;17
53110;2024-03-26 19:23:09;176820;3
53111;2024-03-01 10:28:37;176823;11
53112;2024-05-15 23:01:23;176824;6
53113;2024-06-21 16:30:34;176826;12
53114;2024-03-04 00:42:48;176829;9
53115;2024-01-09 11:33:41;176830;18
53116;2024-05-27 18:24:29;176832;16
53117;2024-03-19 20:30:17;176836;11
53118;2024-04-04 01:50:38;176844;12
53119;2024-03-31 07:27:47;176856;7
53120;2024-02-10 10:39:59;176859;14
53121;2024-06-16 11:28:01;176863;9
53122;2024-04-24 08:18:03;176866;2
53123;2024-02-07 22:21:29;176869;3
53124;2024-04-27 05:43:01;176871;3
53125;2024-05-12 23:41:17;176886;13
53126;2024-01-14 11:55:23;176887;4
53127;2024-01-15 06:46:35;176902;10
53128;2024-05-30 16:33:15;176903;18
53129;2024-02-25 21:08:33;176907;3
53130;2024-06-18 12:58:57;176908;15
53131;2024-02-10 00:06:55;176913;5
53132;2024-06-21 18:31:35;176914;9
53133;2024-06-20 19:03:01;176917;4
53134;2024-03-25 20:50:09;176930;19
53135;2024-04-06 13:20:58;176931;17
53136;2024-05-06 18:57:09;176936;19
53137;2024-03-29 09:28:19;176939;17
53138;2024-02-24 02:57:07;176940;14
53139;2024-02-24 11:08:17;176947;10
53140;2024-01-21 19:33:27;176952;3
53141;2024-06-06 16:34:34;176953;9
53142;2024-06-08 10:43:04;176955;1
53143;2024-01-03 20:59:34;176963;10
53144;2024-05-27 03:27:50;176964;6
53145;2024-02-25 12:06:35;176965;9
53146;2024-02-25 22:43:49;176967;20
53147;2024-04-24 10:07:22;176969;11
53148;2024-05-31 15:11:42;176971;17
53149;2024-03-15 17:28:04;176977;5
53150;2024-02-25 16:10:05;176984;14
53151;2024-05-15 07:27:36;176987;13
53152;2024-01-20 04:38:52;176988;17
53153;2024-03-23 12:19:50;176993;6
53154;2024-02-21 03:29:43;176994;19
53155;2024-02-11 20:00:06;176995;13
53156;2024-05-10 23:56:04;176998;4
53157;2024-06-29 13:03:19;177000;9
53158;2024-05-20 12:08:20;177002;17
53159;2024-06-26 19:14:43;177003;5
53160;2024-03-05 07:54:32;177004;17
53161;2024-05-01 21:34:14;177011;20
53162;2024-06-12 11:15:40;177012;14
53163;2024-03-10 23:59:12;177013;12
53164;2024-06-02 00:38:09;177016;4
53165;2024-02-16 07:32:44;177020;14
53166;2024-05-06 10:50:54;177023;4
53167;2024-02-18 14:24:44;177025;15
53168;2024-06-12 08:16:27;177026;17
53169;2024-04-08 23:57:12;177027;11
53170;2024-04-20 01:54:15;177030;15
53171;2024-06-14 19:19:45;177032;11
53172;2024-05-01 12:22:30;177036;2
53173;2024-03-02 20:05:52;177042;17
53174;2024-03-23 20:05:08;177044;9
53175;2024-04-11 19:14:43;177052;20
53176;2024-05-14 17:18:01;177064;16
53177;2024-06-29 04:08:16;177065;6
53178;2024-01-04 16:30:43;177070;4
53179;2024-03-14 21:48:07;177071;4
53180;2024-05-27 08:35:06;177072;14
53181;2024-03-16 05:17:15;177077;1
53182;2024-06-04 00:54:35;177083;4
53183;2024-06-17 08:15:30;177087;14
53184;2024-03-16 05:00:03;177094;12
53185;2024-03-26 10:56:04;177095;6
53186;2024-01-05 11:50:02;177097;17
53187;2024-01-21 20:16:21;177102;20
53188;2024-03-27 05:16:27;177107;3
53189;2024-04-24 01:18:39;177108;20
53190;2024-06-09 10:42:57;177109;12
53191;2024-03-11 14:56:44;177118;14
53192;2024-05-12 04:41:25;177119;17
53193;2024-06-21 05:08:28;177124;2
53194;2024-04-30 12:40:56;177126;5
53195;2024-01-19 22:58:27;177128;18
53196;2024-03-24 14:10:39;177129;12
53197;2024-04-04 02:29:32;177131;2
53198;2024-06-29 02:34:44;177133;19
53199;2024-04-13 03:06:49;177138;15
53200;2024-06-06 01:46:03;177143;20
53201;2024-05-06 07:35:30;177144;9
53202;2024-04-22 22:15:52;177149;5
53203;2024-05-24 19:26:30;177150;11
53204;2024-01-16 09:11:52;177157;11
53205;2024-04-16 20:15:00;177158;2
53206;2024-06-10 03:29:12;177161;1
53207;2024-02-20 12:10:12;177163;15
53208;2024-02-18 19:03:15;177164;4
53209;2024-03-16 07:21:30;177167;2
53210;2024-03-03 19:59:41;177170;10
53211;2024-04-16 14:06:21;177172;18
53212;2024-06-29 05:26:07;177177;11
53213;2024-04-03 01:31:00;177180;11
53214;2024-06-05 01:42:40;177186;9
53215;2024-03-22 23:27:00;177190;3
53216;2024-01-20 10:49:02;177194;1
53217;2024-03-25 22:57:54;177195;15
53218;2024-05-30 23:35:55;177196;16
53219;2024-01-15 04:01:28;177197;11
53220;2024-03-31 14:05:02;177198;13
53221;2024-03-16 07:24:32;177203;20
53222;2024-05-14 13:40:13;177205;10
53223;2024-02-11 11:00:07;177206;12
53224;2024-01-18 21:07:00;177209;12
53225;2024-05-09 07:25:46;177223;12
53226;2024-06-17 01:12:50;177224;3
53227;2024-03-30 04:14:48;177238;14
53228;2024-05-05 05:27:30;177247;16
53229;2024-03-10 06:27:13;177255;15
53230;2024-01-04 21:23:05;177272;12
53231;2024-02-23 10:06:43;177275;20
53232;2024-04-27 07:23:49;177277;10
53233;2024-01-04 03:05:35;177281;14
53234;2024-01-13 22:13:50;177286;16
53235;2024-03-07 04:57:55;177291;13
53236;2024-04-30 04:10:39;177294;16
53237;2024-02-22 06:44:01;177297;12
53238;2024-04-06 16:56:24;177302;13
53239;2024-02-14 22:40:02;177305;7
53240;2024-02-02 11:30:36;177309;6
53241;2024-04-29 17:50:06;177313;19
53242;2024-06-19 10:16:00;177314;19
53243;2024-01-08 15:39:39;177317;19
53244;2024-03-03 10:49:55;177322;7
53245;2024-01-26 17:10:10;177327;12
53246;2024-05-05 21:18:24;177328;20
53247;2024-04-03 16:45:15;177329;3
53248;2024-03-14 05:44:46;177330;12
53249;2024-04-11 13:30:08;177333;17
53250;2024-03-04 20:48:56;177336;20
53251;2024-01-07 18:58:41;177337;5
53252;2024-05-04 11:46:16;177340;12
53253;2024-01-12 06:33:30;177352;9
53254;2024-05-19 09:59:56;177358;20
53255;2024-02-10 11:57:55;177361;16
53256;2024-02-03 14:39:49;177364;9
53257;2024-02-23 00:49:01;177374;12
53258;2024-05-16 07:38:23;177382;3
53259;2024-03-27 22:19:35;177383;12
53260;2024-06-10 05:52:24;177387;14
53261;2024-05-17 22:19:18;177389;8
53262;2024-01-05 22:25:07;177392;14
53263;2024-06-01 05:18:19;177396;19
53264;2024-02-21 01:22:33;177401;17
53265;2024-03-30 14:59:05;177403;20
53266;2024-06-19 12:28:39;177406;5
53267;2024-05-29 18:37:29;177407;16
53268;2024-03-05 09:26:29;177411;19
53269;2024-03-20 14:57:09;177414;10
53270;2024-03-05 19:27:00;177419;16
53271;2024-03-13 14:58:18;177422;15
53272;2024-03-11 00:54:02;177424;8
53273;2024-03-06 14:20:28;177425;6
53274;2024-02-15 00:43:39;177432;14
53275;2024-03-02 16:45:51;177435;10
53276;2024-01-07 17:46:30;177437;20
53277;2024-04-21 13:55:20;177441;10
53278;2024-05-29 20:03:09;177443;2
53279;2024-02-02 02:02:51;177444;5
53280;2024-01-23 12:08:36;177445;4
53281;2024-05-01 09:02:26;177446;6
53282;2024-06-17 06:52:26;177449;7
53283;2024-05-07 10:00:13;177451;14
53284;2024-03-17 04:16:10;177455;7
53285;2024-03-22 23:06:20;177459;18
53286;2024-04-26 06:09:40;177464;6
53287;2024-01-20 19:24:14;177465;6
53288;2024-01-26 20:54:58;177477;2
53289;2024-06-17 22:52:38;177479;10
53290;2024-03-09 16:49:06;177497;16
53291;2024-01-17 11:50:37;177501;3
53292;2024-01-27 14:41:13;177502;7
53293;2024-04-19 18:26:06;177503;1
53294;2024-02-16 11:35:17;177508;14
53295;2024-02-22 04:07:57;177518;5
53296;2024-04-29 11:31:28;177520;7
53297;2024-03-01 11:34:24;177522;1
53298;2024-02-25 03:54:24;177523;13
53299;2024-05-24 20:27:48;177531;3
53300;2024-01-17 14:49:28;177535;18
53301;2024-02-08 02:16:14;177537;15
53302;2024-02-09 23:23:31;177542;18
53303;2024-01-18 23:11:05;177546;12
53304;2024-06-12 12:12:52;177547;2
53305;2024-02-20 07:05:57;177548;3
53306;2024-01-21 09:07:10;177562;8
53307;2024-05-09 10:53:09;177569;8
53308;2024-05-21 04:11:20;177575;8
53309;2024-05-20 20:46:13;177577;1
53310;2024-05-23 01:21:13;177579;3
53311;2024-05-17 00:43:45;177585;14
53312;2024-03-26 02:20:45;177586;3
53313;2024-01-10 15:40:24;177589;19
53314;2024-01-13 23:08:32;177595;20
53315;2024-02-10 17:19:21;177598;5
53316;2024-04-09 14:10:13;177599;8
53317;2024-06-24 17:25:13;177606;20
53318;2024-06-17 09:18:53;177609;8
53319;2024-04-27 17:46:31;177611;16
53320;2024-02-16 06:42:27;177626;6
53321;2024-05-03 23:30:51;177627;4
53322;2024-05-08 22:41:13;177631;9
53323;2024-06-11 18:48:56;177635;17
53324;2024-02-07 11:01:23;177640;9
53325;2024-02-26 19:38:26;177646;7
53326;2024-06-16 01:29:55;177647;8
53327;2024-01-27 06:04:45;177649;1
53328;2024-06-07 05:16:50;177653;19
53329;2024-03-08 05:46:53;177654;15
53330;2024-03-27 06:32:17;177658;11
53331;2024-02-20 12:02:56;177662;2
53332;2024-03-30 15:48:10;177664;5
53333;2024-05-25 05:32:35;177665;4
53334;2024-01-28 03:02:50;177669;1
53335;2024-01-19 03:39:43;177670;9
53336;2024-05-14 23:22:20;177673;15
53337;2024-02-25 16:26:21;177676;10
53338;2024-05-26 06:36:27;177677;19
53339;2024-06-14 16:56:53;177678;4
53340;2024-02-11 23:16:01;177679;12
53341;2024-06-17 23:57:32;177693;13
53342;2024-01-02 22:11:53;177694;2
53343;2024-04-22 07:35:05;177695;11
53344;2024-06-09 12:57:21;177696;9
53345;2024-05-27 03:38:10;177710;17
53346;2024-05-03 20:34:07;177714;10
53347;2024-05-04 14:10:35;177716;19
53348;2024-05-16 04:23:39;177718;14
53349;2024-02-16 02:29:06;177721;9
53350;2024-03-17 21:59:21;177722;10
53351;2024-04-24 07:54:02;177724;9
53352;2024-04-24 14:34:34;177726;8
53353;2024-05-17 18:16:38;177728;19
53354;2024-02-13 15:09:36;177732;7
53355;2024-02-04 23:58:51;177734;12
53356;2024-02-22 21:43:30;177740;3
53357;2024-03-02 23:29:48;177744;11
53358;2024-05-09 15:59:55;177746;2
53359;2024-03-30 02:00:01;177748;4
53360;2024-05-14 22:02:54;177749;20
53361;2024-04-23 03:00:59;177752;18
53362;2024-04-23 10:58:27;177758;18
53363;2024-04-11 15:43:51;177764;4
53364;2024-04-19 14:15:20;177768;10
53365;2024-03-26 16:15:34;177773;9
53366;2024-05-12 13:05:17;177779;7
53367;2024-06-07 16:10:26;177782;4
53368;2024-04-27 22:22:48;177783;3
53369;2024-04-16 16:20:06;177789;18
53370;2024-05-11 23:08:15;177791;14
53371;2024-05-19 05:49:52;177794;20
53372;2024-03-02 23:48:49;177795;4
53373;2024-04-15 09:20:15;177796;18
53374;2024-06-26 15:50:25;177797;14
53375;2024-03-24 18:16:36;177801;12
53376;2024-06-09 02:29:48;177805;20
53377;2024-02-01 08:25:59;177807;15
53378;2024-05-10 09:25:44;177811;2
53379;2024-02-28 22:38:53;177814;7
53380;2024-05-02 18:05:09;177815;11
53381;2024-02-15 05:27:07;177819;7
53382;2024-01-07 02:11:00;177820;20
53383;2024-04-24 10:33:32;177824;2
53384;2024-02-13 05:51:15;177827;1
53385;2024-04-02 12:11:37;177828;1
53386;2024-05-02 21:46:43;177830;20
53387;2024-06-22 22:54:11;177831;7
53388;2024-01-14 14:11:21;177832;19
53389;2024-01-12 01:17:50;177833;7
53390;2024-03-19 15:30:22;177840;5
53391;2024-06-10 05:21:35;177848;7
53392;2024-02-05 11:03:30;177849;19
53393;2024-03-01 14:09:10;177851;15
53394;2024-06-20 11:07:34;177854;8
53395;2024-03-26 23:05:12;177855;3
53396;2024-04-02 07:24:37;177856;3
53397;2024-05-21 03:50:22;177857;5
53398;2024-06-24 14:53:13;177858;1
53399;2024-03-16 03:17:11;177860;7
53400;2024-05-21 06:19:30;177863;13
53401;2024-03-29 03:27:22;177864;1
53402;2024-02-09 18:04:25;177868;8
53403;2024-02-12 13:37:21;177870;12
53404;2024-01-02 16:39:55;177871;10
53405;2024-03-16 16:38:18;177875;17
53406;2024-01-12 09:41:08;177878;7
53407;2024-01-09 00:10:59;177882;16
53408;2024-02-02 20:40:10;177883;15
53409;2024-01-24 08:39:47;177887;1
53410;2024-02-07 05:20:16;177889;15
53411;2024-05-09 08:41:13;177892;16
53412;2024-01-10 18:45:56;177896;19
53413;2024-02-08 17:09:11;177904;5
53414;2024-01-28 06:17:14;177908;11
53415;2024-05-04 23:44:42;177909;7
53416;2024-06-05 11:09:38;177914;16
53417;2024-01-31 22:54:38;177916;1
53418;2024-06-02 08:55:29;177918;1
53419;2024-06-19 07:54:11;177921;14
53420;2024-06-25 00:07:24;177925;17
53421;2024-06-27 16:10:06;177928;6
53422;2024-04-02 01:01:34;177931;18
53423;2024-04-10 04:37:38;177943;13
53424;2024-04-16 19:39:03;177944;13
53425;2024-03-13 16:23:11;177946;10
53426;2024-01-29 03:58:26;177950;14
53427;2024-01-14 17:20:51;177952;5
53428;2024-05-02 11:15:31;177953;18
53429;2024-06-23 20:20:27;177959;8
53430;2024-06-10 19:32:19;177962;12
53431;2024-06-23 15:36:38;177965;12
53432;2024-02-18 15:02:48;177966;10
53433;2024-03-15 07:31:13;177967;15
53434;2024-03-22 06:01:46;177969;12
53435;2024-02-24 10:47:33;177974;11
53436;2024-05-04 01:58:59;177976;8
53437;2024-04-15 07:12:57;177981;13
53438;2024-02-29 22:32:10;177985;1
53439;2024-03-31 23:42:31;177986;10
53440;2024-02-20 14:46:37;177991;10
53441;2024-02-24 23:18:51;177993;19
53442;2024-02-15 15:24:51;177997;1
53443;2024-01-02 11:44:21;178006;16
53444;2024-02-13 00:36:47;178009;17
53445;2024-06-10 04:43:24;178018;11
53446;2024-01-28 12:47:25;178022;14
53447;2024-03-06 13:00:43;178023;4
53448;2024-03-04 07:05:59;178027;4
53449;2024-03-02 04:51:51;178028;13
53450;2024-05-24 06:11:44;178030;10
53451;2024-04-06 19:59:51;178033;2
53452;2024-01-24 11:59:01;178035;19
53453;2024-02-12 09:04:03;178037;4
53454;2024-06-24 04:31:19;178039;2
53455;2024-01-03 10:24:29;178046;14
53456;2024-04-26 06:48:19;178048;1
53457;2024-02-03 07:01:14;178050;5
53458;2024-01-10 22:55:26;178051;7
53459;2024-03-07 12:22:47;178054;1
53460;2024-03-21 07:45:14;178059;11
53461;2024-06-29 13:16:37;178063;5
53462;2024-03-28 11:40:32;178071;10
53463;2024-03-16 17:40:02;178075;12
53464;2024-01-04 04:18:28;178076;4
53465;2024-04-09 07:20:54;178079;13
53466;2024-02-03 01:22:25;178081;16
53467;2024-05-10 07:26:33;178082;20
53468;2024-06-09 14:12:58;178088;19
53469;2024-05-24 09:11:54;178101;13
53470;2024-04-13 12:37:38;178106;20
53471;2024-04-28 02:36:44;178108;16
53472;2024-01-02 22:32:33;178110;7
53473;2024-04-08 00:44:27;178115;1
53474;2024-05-01 11:07:31;178117;20
53475;2024-03-19 10:24:14;178119;20
53476;2024-03-24 10:33:40;178120;18
53477;2024-06-16 16:21:27;178122;12
53478;2024-02-29 01:44:36;178129;15
53479;2024-02-10 02:05:28;178133;12
53480;2024-05-06 21:27:45;178134;15
53481;2024-03-07 19:14:15;178137;2
53482;2024-03-05 12:10:51;178142;6
53483;2024-03-20 16:01:02;178146;5
53484;2024-05-27 20:31:08;178159;18
53485;2024-03-14 19:55:28;178168;19
53486;2024-05-20 17:19:28;178170;13
53487;2024-04-17 12:17:43;178173;3
53488;2024-04-04 14:03:27;178175;15
53489;2024-02-22 08:45:41;178178;15
53490;2024-03-11 12:14:42;178180;19
53491;2024-06-09 17:31:36;178184;6
53492;2024-05-27 03:47:44;178186;11
53493;2024-01-07 16:16:29;178196;18
53494;2024-04-08 13:55:33;178199;3
53495;2024-06-28 09:37:14;178202;10
